,url,name,state,image_url,endangered,threatened,description
105,https://ecos.fws.gov/ecp/species/8062,Mitchell's satyr Butterfly,Indiana,,Endangered,,"General InformationThe species historical range included Indiana, Michigan, New Jersey, Ohio. See below for information about where the species is known or believed to occur."
106,https://ecos.fws.gov/ecp/species/9383,Rusty patched bumble bee,Indiana,https://ecos.fws.gov/docs/species_images/doc5094-250px-thumbnail.jpg,Endangered,,"General InformationHistorically, the rusty patched bumble bee was broadly distributed across the eastern United States, Upper Midwest, and southern Quebec and Ontario in Canada. Since 2000, this bumble bee has been reported from only 13 states and 1 Canadian province: Illinois, Indiana, Iowa, Maine, Maryland, Massachusetts, Minnesota, North Carolina, Ohio, Pennsylvania, Tennessee, Virginia, Wisconsin and Ontario, Canada. 
Rusty patched bumble bees live in colonies that include a single queen and female workers. The colony produces males and new queens in late summer. Queens are the largest bees in the colony, and workers are the smallest. All rusty patched bumble bees have entirely black heads, but only workers and males have a rusty reddish patch centrally located on the back. 
See www.fws.gov/midwest/endangered/insects/rpbb for more.The species historical range included Connecticut, Delaware, District of Columbia, Georgia, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New York, North Carolina, North Dakota, Ohio, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Vermont, Virginia, West Virginia, Wisconsin. See below for information about where the species is known or believed to occur."
107,https://ecos.fws.gov/ecp/species/6329,Gray bat,Indiana,https://ecos.fws.gov/docs/species_images/doc1480-250px-thumbnail.jpg,Endangered,,"General InformationLong, glossy fur, light brown to brown. Ears dark, usually black; longer than in any other myotis; when laid forward extend 1/4 cm (7 mm) beyond nose. Tragus long and thin. Calcar keeled. The species historical range included Alabama, Arkansas, Florida, Georgia, Illinois, Indiana, Kansas, Kentucky, Missouri, Oklahoma, Tennessee, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
108,https://ecos.fws.gov/ecp/species/5949,Indiana bat,Indiana,https://ecos.fws.gov/docs/species_images/doc3621-250px-thumbnail.jpg,Endangered,,"General InformationThe Indiana bat is a medium-sized Myotis, closely resembling the little brown bat (Myotis lucifugus) but differing in coloration. Its fur is a dull grayish chestnut rather than bronze, with the basal portion of the hairs on the back a dull-lead color. This bat's underparts are pinkish to cinnamon, and its hind feet are smaller and more delicate than in M. lucifugus. The calcar (heel of the foot) is strongly keeled.The species historical range included Alabama, Arkansas, Connecticut, Georgia, Illinois, Indiana, Iowa, Kentucky, Maryland, Massachusetts, Michigan, Mississippi, Missouri, New Jersey, New York, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Vermont, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
109,https://ecos.fws.gov/ecp/species/9045,Northern Long-Eared Bat,Indiana,https://ecos.fws.gov/docs/species_images/doc4824-250px-thumbnail.jpg,Endangered,,"General InformationThe northern long-eared bat is a medium-sized bat about 3 to 3.7 inches in length but with a wingspan of 9 to 10 inches. As its name suggests, this bat is distinguished by its long ears, particularly as compared to other bats in its genus, Myotis, which are actually bats noted for their small ears (Myotis means mouse-eared).

The northern long-eared bat is found across much of the eastern and north central United States and all Canadian provinces from the Atlantic coast west to the southern Northwest Territories and eastern British Columbia. The species range includes 37 states.

White-nose syndrome, a fungal disease known to affect bats, is currently the predominant threat to this bat, especially throughout the Northeast where the species has declined by up to 99 percent from pre-white-nose syndrome levels at many hibernation sites.  Although the disease has not yet spread throughout the northern long-eared bats entire range (white-nose syndrome is currently found in at least 25 of 37 states where the northern long-eared bat occurs), it continues to spread.  Experts expect that where it spreads, it will have the same impact as seen in the Northeast.  The species historical range included Alabama, Arkansas, Connecticut, Delaware, District of Columbia, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Vermont, Virginia, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
110,https://ecos.fws.gov/ecp/species/7253,Copperbelly water snake,Indiana,https://ecos.fws.gov/docs/species_images/doc5783-250px-thumbnail.jpg,,Threatened,"General InformationThe snakes have a solid dark (usually black) back with a bright orange-red belly. They grow to 3 to 5 feet in length. They are not poisonous.
The species historical range included Illinois, Indiana, Kentucky, Michigan, Ohio. See below for information about where the species is known or believed to occur."
111,https://ecos.fws.gov/ecp/species/2202,Eastern Massasauga (=rattlesnake),Indiana,https://ecos.fws.gov/docs/species_images/doc5721-250px-thumbnail.jpg,,Threatened,"General InformationMassasaugas are small snakes with thick bodies, heart-shaped heads and vertical pupils. The average length of an adult is about 2 feet. Adult massasaugas are gray or light brown with large, light-edged chocolate brown blotches on the back and smaller blotches on the sides. The snake's belly is marbled dark gray or black and there is a narrow, white stripe on its head. Its tail has several dark brown rings and is tipped by gray-yellow horny rattles. Young snakes have the same markings, but are more vividly colored. The head is a triangular shape and the pupils are vertical. Massasaugas live in wet areas including wet prairies, marshes, fens, sedge meadows, peatlands, and low areas along rivers and lakes. Massasaugas also use adjacent uplands (shrubland, open woodlands, prairie) during part of the year. They often hibernate in crayfish burrows but may also be found under logs and tree roots or in small mammal burrows. Unlike other rattlesnakes, massasaugas hibernate alone.The species historical range included Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, New York, Ohio, Pennsylvania, Wisconsin. See below for information about where the species is known or believed to occur."
112,https://ecos.fws.gov/ecp/species/6039,Piping Plover,Michgan,https://ecos.fws.gov/docs/species_images/doc3770-250px-thumbnail.jpg,Endangered,Threatened,"General InformationSize: 18 cm (7.25 in) in length. Color: Breeding season: Pale brown above, lighter below; black band across forehead; bill orange with black tip; legs orange; white rump. Male: Complete or incomplete black band encircles the body at the breast. Female: Paler head band; incomplete breast band. Winter coloration: Bill black; all birds lack breast band and head band.The species historical range included Alabama, Colorado, Connecticut, Delaware, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Puerto Rico, Rhode Island, South Carolina, South Dakota, Texas, Virginia, Virgin Islands, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
113,https://ecos.fws.gov/ecp/species/1864,rufa red knot,Michgan,https://ecos.fws.gov/docs/species_images/doc3682-250px-thumbnail.jpg,,Threatened,"General InformationLength: 25-28 cm. Adults in spring: Above finely mottled with grays, black and light ochre, running into stripes on crown; throat, breast and sides of head cinnamon-brown; dark gray line through eye; abdomen and undertail coverts white; uppertail coverts white, barred with black. Adults in winter: Pale ashy gray above, from crown to rump, with feathers on back narrowly edged with white; underparts white, the breast lightly streaked and speckled, and the flanks narrowly barred with gray. Adults in autumn: Underparts of some individuals show traces of the ""red"" of spring. 
The species historical range included Alabama, Arkansas, Colorado, Connecticut, Delaware, District of Columbia, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Puerto Rico, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Vermont, Virginia, Virgin Islands, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
114,https://ecos.fws.gov/ecp/species/758,Whooping crane,Michgan,https://ecos.fws.gov/docs/species_images/doc3703-250px-thumbnail.jpg,Endangered,,"General InformationThe whooping crane occurs only in North America and is North Americas tallest bird, with males approaching 1.5 m (5 ft) when standing erect. The whooping crane adult plumage is snowy white except for black primaries, black or grayish alula (specialized feathers attached to the upper leading end of the wing), sparse black bristly feathers on the carmine crown and malar region (side of the head from the bill to the angle of the jaw), and a dark gray-black wedge-shaped patch on the nape.  The common name ""whooping crane"" probably originated from the loud, single-note vocalization given repeatedly by the birds when they are alarmed. Whooping cranes are a long-lived species; current estimates suggest a maximum longevity in the wild of at least 30 years.

Whooping cranes currently exist in the wild at 3 locations and in captivity at 12 sites. The July 2010 total wild population was estimated at 383.  There is only one self-sustaining wild population, the Aransas-Wood Buffalo National Park population, which nests in Wood Buffalo National Park and adjacent areas in Canada, and winters in coastal marshes in Texas at Aransas.  In addition, there is a small captive-raised, non-migratory population in central Florida, and a small migratory population of individuals introduced beginning in 2001 that migrate between Wisconsin and Florida in an eastern migratory population. The last remaining wild bird in the reintroduced Rocky Mountain Population died in the spring of 2002. The captive population contained 152 birds in July, 2010, with annual production from the Calgary Zoo, International Crane Foundation, Patuxent Wildlife Research Center, Audubon Species Survival Center, and the San Antonio Zoo. The total population of wild and captive whooping cranes in July, 2010, was 535.
The species historical range included Alabama, Arkansas, Colorado, Florida, Georgia, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Mexico, North Carolina, North Dakota, Ohio, Oklahoma, South Carolina, South Dakota, Tennessee, Texas, Utah, Virginia, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
115,https://ecos.fws.gov/ecp/species/3789,Clubshell,Michgan,,,,
116,https://ecos.fws.gov/ecp/species/527,Northern riffleshell,Michgan,,,,
117,https://ecos.fws.gov/ecp/species/5862,Rayed Bean,Michgan,,,,
118,https://ecos.fws.gov/ecp/species/9879,Round hickorynut,Michgan,,,Threatened,General Information
119,https://ecos.fws.gov/ecp/species/4135,Snuffbox mussel,Michgan,https://ecos.fws.gov/docs/species_images/doc7096-250px-thumbnail.jpg,Endangered,,"General InformationThe snuffbox is a small- to medium-sized mussel, with males reaching up to 2.8 in (7.0 cm) in length (Cummings and Mayer 1992, p. 162; Parmalee and Bogan 1998, p. 108).  The maximum length of females is about 1.8 in (4.5 cm) (Parmalee and Bogan 1998, p. 108).  The shape of the shell is somewhat triangular (females), oblong, or ovate (males), with the valves solid, thick, and very inflated.  The beaks are located somewhat anterior of the middle, and are swollen, turned forward and inward, and extended above the hingeline (Cummings and Mayer 1992, p. 162).  Beak sculpture consists of three or four faint, double-looped bars (Cummings and Mayer 1992, p. 162; Parmalee and Bogan 1998, p. 108).  The anterior end of the shell is rounded, and the posterior end is truncated, highly so in females.  The posterior ridge is prominent, being high and rounded, while the posterior slope is widely flattened.  The posterior ridge and slope in females is covered with fine ridges and grooves, and the posterioventral shell edge is finely toothed (Cummings and Mayer 1992, p. 162).  The ventral margin is slightly rounded in males and nearly straight in females.  Females have recurved denticles (downward curved tooth-like structures) on the posterior shell margin that aid in holding host fish (Barnhart 2008, p. 1).  The periostracum (external shell surface) is generally smooth and yellowish or yellowish-green in young individuals, becoming darker with age.  Green, squarish, triangular, or chevron-shaped marks cover the umbone (the inflated area of the shell along the dorsal margin), but become poorly delineated stripes with age.  Internally, the left valve has two high, thin, triangular, emarginate pseudocardinal teeth (the front tooth being thinner than the back tooth) and two short, strong, slightly curved, and finely striated lateral teeth.  The right valve has a high, triangular pseudocardinal tooth with a single short, erect, and heavy lateral tooth.  The interdentum (a flattened area between the pseudocardinal and lateral teeth) is absent, and the beak cavity is wide and deep.  The color of the nacre is white, often with a silvery luster, and a gray-blue or gray-green tinge in the beak cavity.  Key characters useful for distinguishing the snuffbox from other species include its unique color pattern, shape (especially in females), and high degree of inflation.  

The species historical range included Alabama, Arkansas, Illinois, Indiana, Iowa, Kansas, Kentucky, Michigan, Minnesota, Mississippi, Missouri, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia, Wisconsin. See below for information about where the species is known or believed to occur."
120,https://ecos.fws.gov/ecp/species/4232,American hart's-tongue fern,Michgan,,,Threatened,"General InformationThe species historical range included Alabama, Michigan, New York, Tennessee. See below for information about where the species is known or believed to occur."
121,https://ecos.fws.gov/ecp/species/598,Dwarf lake iris,Michgan,,,Threatened,"General InformationThe species historical range included Michigan, Wisconsin. See below for information about where the species is known or believed to occur."
122,https://ecos.fws.gov/ecp/species/601,Eastern prairie fringed orchid,Michgan,https://ecos.fws.gov/docs/species_images/doc5080-250px-thumbnail.jpg,,Threatened,"General InformationThis plant is 8 to 40 inches tall and has an upright leafy stem with a flower cluster called an inflorescence. The 3 to 8 inch lance-shaped leaves sheath the stem. Each plant has one single flower spike composed of 5 to 40 white flowers. Each flower has a three-part fringed lip less than 1 inch long and a nectar spur (tube-like structure) which is about 1 to 2 inches long.The eastern prairie fringed orchid occurs in a wide variety of habitats, from mesic prairie to wetlands such as sedge meadows, marsh edges, even bogs. It requires full sun for optimum growth and flowering and a grassy habitat with little or no woody encroachment. A symbiotic relationship between the seed and soil fungi, called mycorrhizae, is necessary for seedlings to become established. This fungi helps the seeds assimilate nutrients in the soil.The species historical range included Arkansas, Illinois, Indiana, Iowa, Maine, Michigan, Missouri, Nebraska, New Jersey, New York, Ohio, Oklahoma, Pennsylvania, Virginia, Wisconsin. See below for information about where the species is known or believed to occur."
123,https://ecos.fws.gov/ecp/species/5219,Houghton's goldenrod,Michgan,,,Threatened,General Information
124,https://ecos.fws.gov/ecp/species/3615,Lakeside daisy,Michgan,,,Threatened,"General InformationThe species historical range included Illinois, Michigan, Ohio. See below for information about where the species is known or believed to occur."
125,https://ecos.fws.gov/ecp/species/5295,Michigan monkey-flower,Michgan,,Endangered,,General Information
126,https://ecos.fws.gov/ecp/species/8153,Pitcher's thistle,Michgan,https://ecos.fws.gov/docs/species_images/doc5051-250px-thumbnail.jpg,,Threatened,"General InformationThe species historical range included Illinois, Indiana, Michigan, Wisconsin. See below for information about where the species is known or believed to occur."
127,https://ecos.fws.gov/ecp/species/7877,Hine's emerald dragonfly,Michgan,https://ecos.fws.gov/docs/species_images/doc5100-250px-thumbnail.jpg,Endangered,,"General InformationHabitat: The Hine's emerald dragonfly occurs in spring fed wetlands, wet meadows, and marshes.The species historical range included Alabama, Illinois, Indiana, Michigan, Missouri, Ohio, Wisconsin. See below for information about where the species is known or believed to occur."
128,https://ecos.fws.gov/ecp/species/6123,Hungerford's crawling water Beetle,Michgan,https://ecos.fws.gov/docs/species_images/doc4853-250px-thumbnail.jpg,Endangered,,General Information
129,https://ecos.fws.gov/ecp/species/6656,Karner blue butterfly,Michgan,https://ecos.fws.gov/docs/species_images/doc4905-250px-thumbnail.jpg,Endangered,,"General InformationThe Karner blue butterfly was first described more than a century ago in Karner, New York. It is a small butterfly, with a wingspan of about one inch. The male's wings are distinctively marked with a silvery or dark blue color. The female is grayish brown, especially on the outer portions of the wings, to blue on the topside, with irregular bands of orange crescents inside the narrow black border.The species historical range included Illinois, Indiana, Massachusetts, Michigan, Minnesota, New Hampshire, New York, Ohio, Pennsylvania, Wisconsin. See below for information about where the species is known or believed to occur."
130,https://ecos.fws.gov/ecp/species/8062,Mitchell's satyr Butterfly,Michgan,,Endangered,,"General InformationThe species historical range included Indiana, Michigan, New Jersey, Ohio. See below for information about where the species is known or believed to occur."
131,https://ecos.fws.gov/ecp/species/9161,Poweshiek skipperling,Michgan,,Endangered,,"General InformationThe species historical range included Illinois, Indiana, Iowa, Michigan, Minnesota, North Dakota, South Dakota, Wisconsin. See below for information about where the species is known or believed to occur."
132,https://ecos.fws.gov/ecp/species/3652,Canada Lynx,Michgan,https://ecos.fws.gov/docs/species_images/doc4979-250px-thumbnail.jpg,,Threatened,"General InformationThe lynx is a medium-sized cat with long legs, large, well-furred paws, long tufts on the ears, and a short, black-tipped tail.  The winter pelage of the lynx is dense and has a grizzled appearance with grayish-brown mixed with buff or pale brown fur on the back, and grayish-white or buff-white fur on the belly, legs and feet.  Summer pelage of the lynx is more reddish to gray-brown.  Adult males average 10 kilograms (22 pounds) in weight and 85 centimeters (33.5 inches) in length (head to tail), and females average 8.5 kilograms (19 pounds) and 82 centimeters (32 inches).  The lynxs long legs and large feet make it highly adapted for hunting in deep snow.

The distribution of lynx in North America is closely associated with the distribution of North American boreal forest.  In Canada and Alaska, lynx inhabit the classic boreal forest ecosystem known as the taiga.  The range of lynx populations extends south from the classic boreal forest zone into the subalpine forest of the western United States, and the boreal/hardwood forest ecotone in the eastern United States.  Forests with boreal features extend south into the contiguous United States along the North Cascade and Rocky Mountain Ranges in the west, the western Great Lakes Region, and northern Maine.  Within these general forest types, lynx are most likely to persist in areas that receive deep snow and have high-density populations of snowshoe hares, the principal prey of lynx.
The species historical range included Alaska, Colorado, Idaho, Maine, Michigan, Minnesota, Montana, New Hampshire, New York, Oregon, Utah, Vermont, Washington, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
133,https://ecos.fws.gov/ecp/species/4488,Gray wolf,Michgan,https://ecos.fws.gov/docs/species_images/doc3630-250px-thumbnail.jpg,Endangered,Threatened,"General InformationThe Gray Wolf, being a keystone predator, is an integral component of the ecosystems to which it typically belongs. The wide range of habitats in which wolves can thrive reflects their adaptability as a species, and includes temperate forests, mountains, tundra, taiga, and grasslands. Gray wolves were originally listed as subspecies or as regional populations of subspecies in the contiguous United States and Mexico. In 1978, we reclassified the gray wolf as an endangered population at the species level (C. lupus) throughout the contiguous United States and Mexico, except for the Minnesota gray wolf population, which was classified as threatened. Gray wolf populations in Idaho and Montana were delisted due to recovery in 2011.The species historical range included Alabama, Arizona, Arkansas, California, Colorado, Connecticut, Delaware, District of Columbia, Florida, Georgia, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, Nevada, New Hampshire, New Jersey, New Mexico, New York, North Carolina, North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont, Virginia, Washington, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
134,https://ecos.fws.gov/ecp/species/5949,Indiana bat,Michgan,,,,
135,https://ecos.fws.gov/ecp/species/9045,Northern Long-Eared Bat,Michgan,https://ecos.fws.gov/docs/species_images/doc4824-250px-thumbnail.jpg,Endangered,,"General InformationThe northern long-eared bat is a medium-sized bat about 3 to 3.7 inches in length but with a wingspan of 9 to 10 inches. As its name suggests, this bat is distinguished by its long ears, particularly as compared to other bats in its genus, Myotis, which are actually bats noted for their small ears (Myotis means mouse-eared).

The northern long-eared bat is found across much of the eastern and north central United States and all Canadian provinces from the Atlantic coast west to the southern Northwest Territories and eastern British Columbia. The species range includes 37 states.

White-nose syndrome, a fungal disease known to affect bats, is currently the predominant threat to this bat, especially throughout the Northeast where the species has declined by up to 99 percent from pre-white-nose syndrome levels at many hibernation sites.  Although the disease has not yet spread throughout the northern long-eared bats entire range (white-nose syndrome is currently found in at least 25 of 37 states where the northern long-eared bat occurs), it continues to spread.  Experts expect that where it spreads, it will have the same impact as seen in the Northeast.  The species historical range included Alabama, Arkansas, Connecticut, Delaware, District of Columbia, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Vermont, Virginia, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
136,https://ecos.fws.gov/ecp/species/7253,Copperbelly water snake,Michgan,https://ecos.fws.gov/docs/species_images/doc5783-250px-thumbnail.jpg,,Threatened,"General InformationThe snakes have a solid dark (usually black) back with a bright orange-red belly. They grow to 3 to 5 feet in length. They are not poisonous.
The species historical range included Illinois, Indiana, Kentucky, Michigan, Ohio. See below for information about where the species is known or believed to occur."
137,https://ecos.fws.gov/ecp/species/2202,Eastern Massasauga (=rattlesnake),Michgan,https://ecos.fws.gov/docs/species_images/doc5721-250px-thumbnail.jpg,,Threatened,"General InformationMassasaugas are small snakes with thick bodies, heart-shaped heads and vertical pupils. The average length of an adult is about 2 feet. Adult massasaugas are gray or light brown with large, light-edged chocolate brown blotches on the back and smaller blotches on the sides. The snake's belly is marbled dark gray or black and there is a narrow, white stripe on its head. Its tail has several dark brown rings and is tipped by gray-yellow horny rattles. Young snakes have the same markings, but are more vividly colored. The head is a triangular shape and the pupils are vertical. Massasaugas live in wet areas including wet prairies, marshes, fens, sedge meadows, peatlands, and low areas along rivers and lakes. Massasaugas also use adjacent uplands (shrubland, open woodlands, prairie) during part of the year. They often hibernate in crayfish burrows but may also be found under logs and tree roots or in small mammal burrows. Unlike other rattlesnakes, massasaugas hibernate alone.The species historical range included Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, New York, Ohio, Pennsylvania, Wisconsin. See below for information about where the species is known or believed to occur."
138,https://ecos.fws.gov/ecp/species/6039,Piping Plover,Ohio,,,,
139,https://ecos.fws.gov/ecp/species/1864,rufa red knot,Ohio,https://ecos.fws.gov/docs/species_images/doc3682-250px-thumbnail.jpg,,Threatened,"General InformationLength: 25-28 cm. Adults in spring: Above finely mottled with grays, black and light ochre, running into stripes on crown; throat, breast and sides of head cinnamon-brown; dark gray line through eye; abdomen and undertail coverts white; uppertail coverts white, barred with black. Adults in winter: Pale ashy gray above, from crown to rump, with feathers on back narrowly edged with white; underparts white, the breast lightly streaked and speckled, and the flanks narrowly barred with gray. Adults in autumn: Underparts of some individuals show traces of the ""red"" of spring. 
The species historical range included Alabama, Arkansas, Colorado, Connecticut, Delaware, District of Columbia, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Puerto Rico, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Vermont, Virginia, Virgin Islands, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
140,https://ecos.fws.gov/ecp/species/758,Whooping crane,Ohio,https://ecos.fws.gov/docs/species_images/doc3703-250px-thumbnail.jpg,Endangered,,"General InformationThe whooping crane occurs only in North America and is North Americas tallest bird, with males approaching 1.5 m (5 ft) when standing erect. The whooping crane adult plumage is snowy white except for black primaries, black or grayish alula (specialized feathers attached to the upper leading end of the wing), sparse black bristly feathers on the carmine crown and malar region (side of the head from the bill to the angle of the jaw), and a dark gray-black wedge-shaped patch on the nape.  The common name ""whooping crane"" probably originated from the loud, single-note vocalization given repeatedly by the birds when they are alarmed. Whooping cranes are a long-lived species; current estimates suggest a maximum longevity in the wild of at least 30 years.

Whooping cranes currently exist in the wild at 3 locations and in captivity at 12 sites. The July 2010 total wild population was estimated at 383.  There is only one self-sustaining wild population, the Aransas-Wood Buffalo National Park population, which nests in Wood Buffalo National Park and adjacent areas in Canada, and winters in coastal marshes in Texas at Aransas.  In addition, there is a small captive-raised, non-migratory population in central Florida, and a small migratory population of individuals introduced beginning in 2001 that migrate between Wisconsin and Florida in an eastern migratory population. The last remaining wild bird in the reintroduced Rocky Mountain Population died in the spring of 2002. The captive population contained 152 birds in July, 2010, with annual production from the Calgary Zoo, International Crane Foundation, Patuxent Wildlife Research Center, Audubon Species Survival Center, and the San Antonio Zoo. The total population of wild and captive whooping cranes in July, 2010, was 535.
The species historical range included Alabama, Arkansas, Colorado, Florida, Georgia, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Mexico, North Carolina, North Dakota, Ohio, Oklahoma, South Carolina, South Dakota, Tennessee, Texas, Utah, Virginia, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
141,https://ecos.fws.gov/ecp/species/3789,Clubshell,Ohio,https://ecos.fws.gov/docs/species_images/doc3761-250px-thumbnail.jpg,Endangered,,"General InformationThe clubshell is a small to medium size (up to 3 inches long) freshwater mussel that was listed as endangered, without critical habitat, in 1993 (58 FR 5638-5642). Its shell exterior is yellow to brown with bright green blotchy rays and shell interior is typically white. The shell is wedge shaped and solid, with a pointed and fairly high umbo.The species historical range included Alabama, Illinois, Indiana, Kentucky, Michigan, Ohio, Pennsylvania, Tennessee, West Virginia. See below for information about where the species is known or believed to occur."
142,https://ecos.fws.gov/ecp/species/4822,Fanshell,Ohio,https://ecos.fws.gov/docs/species_images/doc3751-250px-thumbnail.jpg,Endangered,,"General InformationThe species historical range included Alabama, Illinois, Indiana, Kentucky, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
143,https://ecos.fws.gov/ecp/species/9880,Longsolid,Ohio,,,Threatened,General Information
144,https://ecos.fws.gov/ecp/species/527,Northern riffleshell,Ohio,https://ecos.fws.gov/docs/species_images/doc5028-250px-thumbnail.jpg,Endangered,,"General InformationThe northern riffleshell is a small to medium size (up to 3 inches long) freshwater mussel that was listed as endangered, without critical habitat, in 1993 (58 FR 5638-5642). Its shell exterior is brownish yellow to yellowish green with fine green rays. The shell interior is typically white. The species is sexually dimorphic; male shells are irregular ovate in outline, with a wide shallow sulcus just anterior to the posterior ridge. Female shells are obovate in outline, and greatly expanded post ventrally. The expanded shell shape of the female riffleshell results from shell growth around the expanded marsupial region.The species historical range included Illinois, Indiana, Kentucky, Michigan, Ohio, Pennsylvania, West Virginia. See below for information about where the species is known or believed to occur."
145,https://ecos.fws.gov/ecp/species/7829,Pink mucket (pearlymussel),Ohio,https://ecos.fws.gov/docs/species_images/doc4977-250px-thumbnail.jpg,Endangered,,"General InformationThe species historical range included Alabama, Arkansas, Illinois, Indiana, Kentucky, Louisiana, Missouri, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
146,https://ecos.fws.gov/ecp/species/5602,Purple Cat's paw (=Purple Cat's paw pearlymussel),Ohio,https://ecos.fws.gov/docs/species_images/doc5996-250px-thumbnail.jpg,Endangered,,"General InformationThe species historical range included Alabama, Illinois, Indiana, Kentucky, Ohio, Tennessee. See below for information about where the species is known or believed to occur."
147,https://ecos.fws.gov/ecp/species/5165,Rabbitsfoot,Ohio,https://ecos.fws.gov/docs/species_images/doc6908-250px-thumbnail.jpg,,Threatened,"General InformationThe rabbitsfoot is a medium to large mussel, elongate and rectangular, reaching 12 cm (6 inches) in length (Oesch 1984).  Parmalee and Bogan (1998) describe the beaks as moderately elevated and raised only slightly above the hinge line.  Beak sculpture consists of a few strong ridges or folds continuing onto the newer growth of the umbo (raised or domed part of the dorsal margin of the shell) as small tubercles (small, rounded projection on surface of the shell).  Shell sculpture consists of a few large, rounded, low tubercles on the posterior slope, although some individuals will have numerous small, elongated pustules (small raised spots) particularly on the anterior.  The periostracum (external shell surface) is generally smooth and yellowish, greenish, or olive in color becoming darker and yellowishbrown with age and usually covered with dark green or nearly black chevrons and triangles pointed ventrally (Say 1817).  These patterns are absent in some individuals. 
 
Internally, the color of the nacre is white and iridescent, often with a grayishgreen tinge in the umbo cavity.  Specimens from the southern periphery of its range are occasionally purplish.  Soft parts generally have an orange coloration (Oesch 1984; Parmalee and Bogan 1998).  However, Vidrine (1993) noted that the rabbitsfoot in the Ouachita River system in Louisiana had black soft parts.  Aspects of the soft anatomy are described by Ortmann (1912), Utterback (1915), Davis and Fuller (1981), and Oesch (1984).
The species historical range included Alabama, Arkansas, Georgia, Illinois, Indiana, Kansas, Kentucky, Louisiana, Mississippi, Missouri, Ohio, Oklahoma, Pennsylvania, Tennessee, West Virginia. See below for information about where the species is known or believed to occur."
